Name,Url,FV,LOT,Location,Sale Date
2008 MITSUBISHI ENDEAVOR LS,https://www.copart.com/lot/58200392/,4A4MN21SX8E010301,58200392,UT - SALT LAKE CITY,9/27/2022
2011 INFINITI FX35,https://www.copart.com/lot/58864702/,JN8AS1MW4BM730738,58864702,CO - DENVER CENTRAL,9/27/2022
2014 LEXUS RX 350 BASE,https://www.copart.com/lot/59638852/,2T2BK1BA0EC230676,59638852,AB - CALGARY,9/27/2022
2012 HONDA CIVIC EXL,https://www.copart.com/lot/60024132/,2HGFB2F93CH003496,60024132,AB - CALGARY,9/27/2022
2009 HONDA CIVIC EXL,https://www.copart.com/lot/60025112/,2HGFA150X9H033023,60025112,AB - CALGARY,9/27/2022
2005 TOYOTA CAMRY LE,https://www.copart.com/lot/60026252/,4T1BE32K25U976321,60026252,AB - CALGARY,9/27/2022
2014 SUBARU FORESTER 2.0XT TOURING,https://www.copart.com/lot/64443741/,JF2SJGMC3EH409266,64443741,CO - DENVER,9/27/2022
2014 NISSAN ROGUE S,https://www.copart.com/lot/66873171/,5N1AT2MV0EC843890,66873171,CO - DENVER,9/27/2022
2006 TOYOTA PRIUS ,https://www.copart.com/lot/31124592/,JTDKB20U363144019,31124592,CA - SAN JOSE,9/27/2022
2012 CHEVROLET TRAVERSE LS,https://www.copart.com/lot/32795352/,1GNKRFED1CJ323282,32795352,OR - EUGENE,9/27/2022
2003 TOYOTA AVALON XL,https://www.copart.com/lot/34456882/,4T1BF28B83U320572,34456882,CA - SACRAMENTO,9/27/2022
2013 CHRYSLER 200 TOURING,https://www.copart.com/lot/35463812/,1C3CCBBB4DN723152,35463812,NV - LAS VEGAS,9/27/2022
2011 CHEVROLET TAHOE K1500,https://www.copart.com/lot/36611732/,1GNSK4E04BR275900,36611732,CA - RANCHO CUCAMONGA,9/27/2022
2001 MERCURY GRAND MARQUIS GS,https://www.copart.com/lot/37289032/,2MEFM74W91X606016,37289032,NV - LAS VEGAS,9/27/2022
2016 TOYOTA SCION IA ,https://www.copart.com/lot/38299742/,3MYDLBZV3GY114028,38299742,OR - EUGENE,9/27/2022
2002 GMC SIERRA K2500 HEAVY DUTY,https://www.copart.com/lot/38358532/,1GTHK29G42E301739,38358532,CA - RANCHO CUCAMONGA,9/27/2022
2006 HYUNDAI ELANTRA GLS,https://www.copart.com/lot/38633712/,KMHDN46D06U254020,38633712,OR - EUGENE,9/27/2022
2013 VOLKSWAGEN JETTA GLI,https://www.copart.com/lot/40167942/,3VW4A7AJ5DM222399,40167942,OR - EUGENE,9/27/2022
2015 HYUNDAI ACCENT GS,https://www.copart.com/lot/41002432/,KMHCT5AE4FU208844,41002432,NV - LAS VEGAS,9/27/2022
2012 NISSAN ALTIMA BASE,https://www.copart.com/lot/41507952/,1N4AL2AP7CN520552,41507952,NV - LAS VEGAS,9/27/2022
2013 TOYOTA CAMRY L,https://www.copart.com/lot/41753672/,4T1BF1FKXDU300192,41753672,NV - LAS VEGAS,9/27/2022
2012 FORD F150 SUPER CAB,https://www.copart.com/lot/42152342/,1FTFX1EF5CFB17986,42152342,CA - RANCHO CUCAMONGA,9/27/2022
2004 NISSAN TITAN XE,https://www.copart.com/lot/42769512/,1N6AA07B94N582730,42769512,OR - EUGENE,9/27/2022
2010 HONDA RIDGELINE RTL,https://www.copart.com/lot/43172692/,5FPYK1F57AB003400,43172692,OR - EUGENE,9/27/2022
2016 FORD MUSTANG ,https://www.copart.com/lot/43280442/,1FA6P8TH5G5237835,43280442,CA - RANCHO CUCAMONGA,9/27/2022
2005 AUDI A6 3.2 QUATTRO,https://www.copart.com/lot/43686622/,WAUDG74F85N117739,43686622,CA - RANCHO CUCAMONGA,9/27/2022
2015 TOYOTA PRIUS C ,https://www.copart.com/lot/44694902/,JTDKDTB35F1092926,44694902,CA - SACRAMENTO,9/27/2022
2011 CHEVROLET SILVERADO C1500,https://www.copart.com/lot/44699172/,3GCPCPE01BG166789,44699172,NV - LAS VEGAS,9/27/2022
2013 NISSAN ROGUE S,https://www.copart.com/lot/44737672/,JN8AS5MV7DW634463,44737672,NV - LAS VEGAS,9/27/2022
2014 TOYOTA RAV4 XLE,https://www.copart.com/lot/45619902/,2T3RFREV5EW171652,45619902,OR - EUGENE,9/27/2022
2010 SUBARU IMPREZA 2.5I,https://www.copart.com/lot/45628612/,JF1GH6A65AH816207,45628612,CA - SAN JOSE,9/27/2022
2010 SUBARU IMPREZA 2.5I,https://www.copart.com/lot/45632102/,JF1GH6A6XAH816204,45632102,CA - SAN JOSE,9/27/2022
2010 SUBARU IMPREZA 2.5I,https://www.copart.com/lot/45633242/,JF1GH6A6XAH816414,45633242,CA - SAN JOSE,9/27/2022
2010 SUBARU IMPREZA 2.5I,https://www.copart.com/lot/45636382/,JF1GH6A69AH814802,45636382,CA - SAN JOSE,9/27/2022
2010 SUBARU IMPREZA 2.5I,https://www.copart.com/lot/45641542/,JF1GH6A66AH816233,45641542,CA - SAN JOSE,9/27/2022
2010 SUBARU IMPREZA 2.5I,https://www.copart.com/lot/45642792/,JF1GH6A61AH816429,45642792,CA - SAN JOSE,9/27/2022
2010 SUBARU IMPREZA 2.5I,https://www.copart.com/lot/45644552/,JF1GH6A62AH814754,45644552,CA - SAN JOSE,9/27/2022
2010 SUBARU IMPREZA 2.5I,https://www.copart.com/lot/45646132/,JF1GH6A67AH813082,45646132,CA - SAN JOSE,9/27/2022
2010 SUBARU IMPREZA 2.5I,https://www.copart.com/lot/45650422/,JF1GH6A6XAH813061,45650422,CA - SAN JOSE,9/27/2022
2003 ACURA 3.2TL ,https://www.copart.com/lot/46003402/,19UUA566X3A060049,46003402,CA - RANCHO CUCAMONGA,9/27/2022
2008 JEEP WRANGLER SAHARA,https://www.copart.com/lot/46007232/,1J4FA54148L610477,46007232,CA - RANCHO CUCAMONGA,9/27/2022
2013 CHEVROLET EQUINOX LS,https://www.copart.com/lot/46156132/,2GNALBEK6D6354479,46156132,OR - EUGENE,9/27/2022
2015 HONDA ODYSSEY TOURING,https://www.copart.com/lot/46451522/,5FNRL5H93FB050691,46451522,CA - SAN JOSE,9/27/2022
1999 GMC SUBURBAN K1500,https://www.copart.com/lot/46541582/,3GKFK16R6XG528474,46541582,OR - EUGENE,9/27/2022
2015 BMW 428 I SULEV,https://www.copart.com/lot/47057302/,WBA3V7C53FP772875,47057302,CA - RANCHO CUCAMONGA,9/27/2022
2016 NISSAN ROGUE S,https://www.copart.com/lot/47153042/,JN8AT2MT0GW008994,47153042,CA - SAN JOSE,9/27/2022
2014 HYUNDAI ELANTRA SE,https://www.copart.com/lot/47154832/,5NPDH4AE9EH524754,47154832,CA - SACRAMENTO,9/27/2022
2007 VOLKSWAGEN TOUAREG V8,https://www.copart.com/lot/47249492/,WVGZB77L97D019963,47249492,NV - LAS VEGAS,9/27/2022
2010 LEXUS RX 350,https://www.copart.com/lot/47496122/,2T2BK1BA2AC050559,47496122,CA - SAN JOSE,9/27/2022
2004 TOYOTA AVALON XL,https://www.copart.com/lot/47516072/,4T1BF28BX4U358953,47516072,CA - SACRAMENTO,9/27/2022
2015 INFINITI Q50 BASE,https://www.copart.com/lot/47651332/,JN1BV7AP6FM339011,47651332,NV - LAS VEGAS,9/27/2022
2014 FORD MUSTANG ,https://www.copart.com/lot/48086842/,1ZVBP8AM2E5252909,48086842,OR - EUGENE,9/27/2022
2013 FORD FUSION TITANIUM,https://www.copart.com/lot/48607152/,3FA6P0D91DR267920,48607152,OR - EUGENE,9/27/2022
2014 KIA FORTE SX,https://www.copart.com/lot/48615182/,KNAFZ5A36E5228694,48615182,CA - SAN JOSE,9/27/2022
2016 NISSAN 370Z BASE,https://www.copart.com/lot/48632562/,JN1AZ4EH7GM936803,48632562,CA - RANCHO CUCAMONGA,9/27/2022
2006 MERCEDES-BENZ C 230,https://www.copart.com/lot/48864492/,WDBRF52H16A892072,48864492,CA - SAN JOSE,9/27/2022
2005 ASTON MARTIN DB9 ,https://www.copart.com/lot/49054422/,SCFAD01A05GA02429,49054422,CA - RANCHO CUCAMONGA,9/27/2022
2016 TOYOTA CAMRY LE,https://www.copart.com/lot/49450852/,4T1BF1FK2GU574815,49450852,OR - EUGENE,9/27/2022
2012 MAZDA 5 ,https://www.copart.com/lot/49731882/,JM1CW2BL6C0101479,49731882,CA - RANCHO CUCAMONGA,9/27/2022
2013 CHEVROLET CRUZE LS,https://www.copart.com/lot/49759892/,1G1PA5SH9D7168821,49759892,NV - LAS VEGAS,9/27/2022
2008 CHEVROLET IMPALA LS,https://www.copart.com/lot/49878052/,2G1WB58K381236951,49878052,CA - SAN JOSE,9/27/2022
2016 BMW 328 I SULEV,https://www.copart.com/lot/49919382/,WBA8E9C53GK644961,49919382,CA - RANCHO CUCAMONGA,9/27/2022
2015 HYUNDAI ELANTRA SE,https://www.copart.com/lot/49920782/,5NPDH4AE7FH560542,49920782,CA - RANCHO CUCAMONGA,9/27/2022
2007 TOYOTA TACOMA DOUBLE CAB PRERUNNER,https://www.copart.com/lot/50068972/,5TEJU62N37Z453432,50068972,NV - LAS VEGAS,9/27/2022
2011 TOYOTA PRIUS ,https://www.copart.com/lot/50082252/,JTDKN3DU2B5316899,50082252,OR - EUGENE,9/27/2022
2006 FORD MUSTANG ,https://www.copart.com/lot/50239572/,1ZVFT84N765106797,50239572,CA - RANCHO CUCAMONGA,9/27/2022
2007 HONDA ACCORD EX,https://www.copart.com/lot/50296702/,1HGCM66547A087401,50296702,OR - EUGENE,9/27/2022
2013 HYUNDAI ACCENT GLS,https://www.copart.com/lot/50300992/,KMHCT5AE6DU120746,50300992,NV - LAS VEGAS,9/27/2022
2000 DODGE GRAND CARAVAN SE,https://www.copart.com/lot/50376622/,1B4GP44R9YB794116,50376622,NV - LAS VEGAS,9/27/2022
2010 HONDA CIVIC LX,https://www.copart.com/lot/50490472/,2HGFG1B68AH530129,50490472,NV - LAS VEGAS,9/27/2022
2013 BMW 128 I,https://www.copart.com/lot/50524942/,WBAUN1C54DVR00888,50524942,CA - SAN JOSE,9/27/2022
2006 TOYOTA CAMRY LE,https://www.copart.com/lot/50531182/,4T1BF32K06U628127,50531182,CA - RANCHO CUCAMONGA,9/27/2022
2011 FORD MUSTANG ,https://www.copart.com/lot/50771002/,1ZVBP8AM8B5124038,50771002,WA - GRAHAM,9/27/2022
2014 HYUNDAI TUCSON GLS,https://www.copart.com/lot/50821472/,KM8JUCAG5EU876791,50821472,OR - EUGENE,9/27/2022
2014 HONDA CR-V EXL,https://www.copart.com/lot/50884212/,2HKRM3H76EH563692,50884212,NV - LAS VEGAS,9/27/2022
2010 DODGE CHARGER SXT,https://www.copart.com/lot/50885702/,2B3CA3CV2AH122098,50885702,CA - VAN NUYS,9/27/2022
2013 HONDA CIVIC LX,https://www.copart.com/lot/51014972/,19XFB2F57DE203158,51014972,OR - EUGENE,9/27/2022
2015 DODGE CHALLENGER SXT PLUS,https://www.copart.com/lot/51052242/,2C3CDZBTXFH823542,51052242,CA - RANCHO CUCAMONGA,9/27/2022
2013 VOLKSWAGEN JETTA SE,https://www.copart.com/lot/51196482/,3VWDP7AJ1DM385386,51196482,CA - RANCHO CUCAMONGA,9/27/2022
2016 MAZDA CX-5 TOURING,https://www.copart.com/lot/51208502/,JM3KE4CY4G0852940,51208502,CA - RANCHO CUCAMONGA,9/27/2022
2015 TOYOTA TACOMA ACCESS CAB,https://www.copart.com/lot/51282182/,5TFUU4EN6FX133458,51282182,CA - RANCHO CUCAMONGA,9/27/2022
2011 TOYOTA SCION XB,https://www.copart.com/lot/51294392/,JTLZE4FE9B1133523,51294392,OR - EUGENE,9/27/2022
2015 LAND ROVER RANGE ROVER HSE,https://www.copart.com/lot/51344661/,SALGS2VF8FA219317,51344661,CA - VAN NUYS,9/27/2022
2016 MAZDA 6 SPORT,https://www.copart.com/lot/51444292/,JM1GJ1U58G1414929,51444292,CA - RANCHO CUCAMONGA,9/27/2022
2014 FORD F150 SUPERCREW,https://www.copart.com/lot/51512132/,1FTFW1ET9EKF34952,51512132,OR - EUGENE,9/27/2022
2014 NISSAN ALTIMA 2.5,https://www.copart.com/lot/51524342/,1N4AL3AP4EN209914,51524342,CA - RANCHO CUCAMONGA,9/27/2022
2005 DODGE GRAND CARAVAN SXT,https://www.copart.com/lot/51527442/,2D4GP44L65R281131,51527442,NV - LAS VEGAS,9/27/2022
2008 TOYOTA SIENNA CE,https://www.copart.com/lot/51540952/,5TDZK23CX8S195150,51540952,CA - SACRAMENTO,9/27/2022
2005 NISSAN FRONTIER KING CAB LE,https://www.copart.com/lot/51548272/,1N6AD06U05C412652,51548272,CA - RANCHO CUCAMONGA,9/27/2022
2016 HYUNDAI SONATA SE,https://www.copart.com/lot/51559502/,5NPE24AF8GH376386,51559502,CA - RANCHO CUCAMONGA,9/27/2022
2016 HYUNDAI ACCENT SE,https://www.copart.com/lot/51568132/,KMHCT4AE6GU092932,51568132,OR - EUGENE,9/27/2022
2012 TOYOTA 4RUNNER SR5,https://www.copart.com/lot/51574772/,JTEZU5JR9C5039520,51574772,OR - EUGENE,9/27/2022
2015 NISSAN ALTIMA 2.5,https://www.copart.com/lot/51653142/,1N4AL3AP3FC228127,51653142,CA - RANCHO CUCAMONGA,9/27/2022
2014 JEEP WRANGLER UNLIMITED SPORT,https://www.copart.com/lot/51709882/,1C4HJWDG4EL197710,51709882,CA - RANCHO CUCAMONGA,9/27/2022
2009 HONDA ACCORD LX,https://www.copart.com/lot/51816902/,JHMCP26369C006207,51816902,CA - RANCHO CUCAMONGA,9/27/2022
2015 AUDI Q5 PREMIUM PLUS,https://www.copart.com/lot/51975492/,WA1LFAFP6FA125250,51975492,WA - GRAHAM,9/27/2022
2016 MERCEDES-BENZ GLA 250 4MATIC,https://www.copart.com/lot/52012482/,WDCTG4GB2GJ271728,52012482,WA - GRAHAM,9/27/2022
2006 TOYOTA TUNDRA DOUBLE CAB SR5,https://www.copart.com/lot/52013832/,5TBET34196S542424,52013832,CA - VAN NUYS,9/27/2022
2016 LEXUS CT 200,https://www.copart.com/lot/52085152/,JTHKD5BH2G2260393,52085152,CA - RANCHO CUCAMONGA,9/27/2022
2013 TOYOTA TUNDRA DOUBLE CAB SR5,https://www.copart.com/lot/52149142/,5TFUY5F12DX298944,52149142,OR - EUGENE,9/27/2022
2008 HONDA CR-V EXL,https://www.copart.com/lot/52166772/,JHLRE38788C057832,52166772,CA - SACRAMENTO,9/27/2022
2013 CHEVROLET SILVERADO K1500 LT,https://www.copart.com/lot/52187272/,1GCRKSE79DZ327727,52187272,OR - EUGENE,9/27/2022
2013 TOYOTA SCION XD ,https://www.copart.com/lot/52199342/,JTKKUPB47D1037884,52199342,CA - VAN NUYS,9/27/2022
2009 CHEVROLET SILVERADO C1500 LT,https://www.copart.com/lot/52208682/,3GCEC23J99G192931,52208682,CA - RANCHO CUCAMONGA,9/27/2022
2007 LEXUS RX 350,https://www.copart.com/lot/52211422/,2T2GK31U87C021136,52211422,CA - RANCHO CUCAMONGA,9/27/2022
2014 RAM 1500 SLT,https://www.copart.com/lot/52254852/,1C6RR6GTXES275779,52254852,CA - SACRAMENTO,9/27/2022
2011 TOYOTA CAMRY HYBRID,https://www.copart.com/lot/52269232/,4T1BB3EK1BU136238,52269232,CA - RANCHO CUCAMONGA,9/27/2022
2006 MERCEDES-BENZ E 350,https://www.copart.com/lot/52309131/,WDBUF56J06A891227,52309131,NV - LAS VEGAS,9/27/2022
1997 HONDA CIVIC DX,https://www.copart.com/lot/52330842/,JHMEJ6627VS030962,52330842,CA - RANCHO CUCAMONGA,9/27/2022
2016 VOLVO S60 PREMIER,https://www.copart.com/lot/52381012/,YV1612TK4G2392554,52381012,OR - EUGENE,9/27/2022
2016 HONDA CIVIC EXL,https://www.copart.com/lot/52387462/,2HGFC3B76GH352567,52387462,CA - SAN JOSE,9/27/2022
2015 NISSAN SENTRA S,https://www.copart.com/lot/52389152/,3N1AB7AP9FY256206,52389152,CA - RANCHO CUCAMONGA,9/27/2022
2006 LEXUS LS 430,https://www.copart.com/lot/52392402/,JTHBN36F765033014,52392402,CA - RANCHO CUCAMONGA,9/27/2022
2015 TOYOTA CAMRY LE,https://www.copart.com/lot/52392962/,4T4BF1FK7FR473614,52392962,OR - EUGENE,9/27/2022
2010 TOYOTA RAV4 SPORT,https://www.copart.com/lot/52401882/,2T3WF4DV3AW028555,52401882,CA - SACRAMENTO,9/27/2022
2015 NISSAN VERSA NOTE S,https://www.copart.com/lot/52492762/,3N1CE2CP9FL379775,52492762,CA - RANCHO CUCAMONGA,9/27/2022
2014 TOYOTA PRIUS PLUG-IN ,https://www.copart.com/lot/52517832/,JTDKN3DP1E3055727,52517832,WA - GRAHAM,9/27/2022
2016 JEEP WRANGLER UNLIMITED SPORT,https://www.copart.com/lot/52550382/,1C4BJWDG5GL173957,52550382,CA - RANCHO CUCAMONGA,9/27/2022
2015 BMW X1 SDRIVE28I,https://www.copart.com/lot/52664362/,WBAVM1C50FVZ94102,52664362,CA - RANCHO CUCAMONGA,9/27/2022
2002 HONDA ODYSSEY LX,https://www.copart.com/lot/52679822/,2HKRL18532H508036,52679822,NV - LAS VEGAS,9/27/2022
2016 HYUNDAI SONATA SE,https://www.copart.com/lot/52795832/,5NPE24AF0GH348422,52795832,CA - SACRAMENTO,9/27/2022
2007 CHEVROLET SILVERADO K3500,https://www.copart.com/lot/52803082/,1GCHK39D17E177951,52803082,OR - EUGENE,9/27/2022
2007 LEXUS GS 350,https://www.copart.com/lot/52838382/,JTHBE96S770021458,52838382,CA - RANCHO CUCAMONGA,9/27/2022
2009 LINCOLN MKS ,https://www.copart.com/lot/52988282/,1LNHM94R49G633783,52988282,OR - EUGENE,9/27/2022
2015 FIAT 500L TREKKING,https://www.copart.com/lot/52991562/,ZFBCFADH2FZ031517,52991562,NV - LAS VEGAS,9/27/2022
2015 FORD ESCAPE S,https://www.copart.com/lot/53006162/,1FMCU0F78FUB19918,53006162,OR - EUGENE,9/27/2022
2015 BMW Z4 SDRIVE35IS,https://www.copart.com/lot/53037542/,WBALM1C58FE634406,53037542,CA - SACRAMENTO,9/27/2022
2015 NISSAN ALTIMA 2.5,https://www.copart.com/lot/53051052/,1N4AL3AP2FN375219,53051052,CA - RANCHO CUCAMONGA,9/27/2022
2014 FORD ESCAPE TITANIUM,https://www.copart.com/lot/53056222/,1FMCU0J92EUA63322,53056222,NV - LAS VEGAS,9/27/2022
2012 NISSAN ROGUE S,https://www.copart.com/lot/53107352/,JN8AS5MT9CW271340,53107352,CA - SAN JOSE,9/27/2022
2010 LINCOLN NAVIGATOR L,https://www.copart.com/lot/53110102/,5LMJJ3H51AEJ10572,53110102,CA - RANCHO CUCAMONGA,9/27/2022
2012 LEXUS IS 250,https://www.copart.com/lot/53129022/,JTHBF5C22C5157455,53129022,WA - GRAHAM,9/27/2022
2007 SUBARU IMPREZA 2.5I,https://www.copart.com/lot/53193951/,JF1GG616X7G805351,53193951,OR - EUGENE,9/27/2022
2011 CADILLAC CTS PERFORMANCE COLLECTION,https://www.copart.com/lot/53205642/,1G6DK5ED9B0125802,53205642,NV - LAS VEGAS,9/27/2022
2009 HONDA PILOT TOURING,https://www.copart.com/lot/53326562/,5FNYF48809B011632,53326562,CA - RANCHO CUCAMONGA,9/27/2022
2014 MAZDA 3 TOURING,https://www.copart.com/lot/53344712/,JM1BM1L79E1122286,53344712,CA - SACRAMENTO,9/27/2022
2016 MAZDA 3 GRAND TOURING,https://www.copart.com/lot/53362722/,JM1BM1X77G1347268,53362722,OR - EUGENE,9/27/2022
2016 TOYOTA PRIUS ,https://www.copart.com/lot/53369602/,JTDKARFU5G3002369,53369602,CA - RANCHO CUCAMONGA,9/27/2022
2013 TOYOTA SCION TC ,https://www.copart.com/lot/53372292/,JTKJF5C77D3053414,53372292,OR - EUGENE,9/27/2022
2014 NISSAN NV200 2.5S,https://www.copart.com/lot/53487152/,3N6CM0KN4EK700269,53487152,WA - GRAHAM,9/27/2022
2015 HYUNDAI ACCENT GS,https://www.copart.com/lot/53488062/,KMHCT5AE0FU228007,53488062,CA - RANCHO CUCAMONGA,9/27/2022
2013 TOYOTA CAMRY L,https://www.copart.com/lot/53510602/,4T1BF1FKXDU240818,53510602,OR - EUGENE,9/27/2022
2006 HONDA ACCORD EX,https://www.copart.com/lot/53515122/,1HGCM56806A141991,53515122,CA - RANCHO CUCAMONGA,9/27/2022
2015 NISSAN ALTIMA 2.5,https://www.copart.com/lot/53624552/,1N4AL3AP2FN889426,53624552,CA - RANCHO CUCAMONGA,9/27/2022
2013 FORD FOCUS SE,https://www.copart.com/lot/53639932/,1FADP3K26DL290350,53639932,CA - VAN NUYS,9/27/2022
2015 HONDA CIVIC EX,https://www.copart.com/lot/53645322/,19XFB2F80FE239416,53645322,CA - RANCHO CUCAMONGA,9/27/2022
2010 TOYOTA COROLLA BASE,https://www.copart.com/lot/53653192/,1NXBU4EEXAZ283232,53653192,NV - LAS VEGAS,9/27/2022
2012 HYUNDAI ACCENT GLS,https://www.copart.com/lot/53689092/,KMHCT4AE2CU242531,53689092,CA - RANCHO CUCAMONGA,9/27/2022
2016 NISSAN FRONTIER S,https://www.copart.com/lot/53694472/,1N6AD0ER4GN791708,53694472,CA - RANCHO CUCAMONGA,9/27/2022
2000 FORD RANGER SUPER CAB,https://www.copart.com/lot/53778692/,1FTYR14V4YPA77932,53778692,OR - EUGENE,9/27/2022
2010 KIA SOUL +,https://www.copart.com/lot/53781212/,KNDJT2A22A7124240,53781212,CA - RANCHO CUCAMONGA,9/27/2022
2013 FORD FIESTA SE,https://www.copart.com/lot/53788952/,3FADP4EJ9DM195109,53788952,CA - RANCHO CUCAMONGA,9/27/2022
2009 NISSAN ALTIMA 2.5S,https://www.copart.com/lot/53796632/,1N4AL24E69C194323,53796632,NV - LAS VEGAS,9/27/2022
2010 NISSAN XTERRA OFF ROAD,https://www.copart.com/lot/53806902/,5N1AN0NU4AC523034,53806902,CA - VAN NUYS,9/27/2022
2008 LINCOLN NAVIGATOR ,https://www.copart.com/lot/53821452/,5LMFU28588LJ07746,53821452,WA - GRAHAM,9/27/2022
2014 BMW 328 I SULEV,https://www.copart.com/lot/53848032/,WBA3C1C50EK111173,53848032,OR - EUGENE,9/27/2022
2014 NISSAN VERSA S,https://www.copart.com/lot/53932952/,3N1CN7AP0EL857435,53932952,CA - RANCHO CUCAMONGA,9/27/2022
2016 NISSAN MAXIMA 3.5S,https://www.copart.com/lot/53985232/,1N4AA6AP2GC397340,53985232,NV - LAS VEGAS,9/27/2022
2015 SUBARU FORESTER 2.5I LIMITED,https://www.copart.com/lot/53990632/,JF2SJARC5FH455334,53990632,OR - EUGENE,9/27/2022
2008 LEXUS IS 250,https://www.copart.com/lot/53996682/,JTHBK262982074216,53996682,NV - LAS VEGAS,9/27/2022
2015 FORD FUSION SE HYBRID,https://www.copart.com/lot/53999292/,3FA6P0LU5FR199081,53999292,NV - LAS VEGAS,9/27/2022
2009 TOYOTA CAMRY BASE,https://www.copart.com/lot/54007152/,4T1BE46K69U902616,54007152,OR - EUGENE,9/27/2022
2016 HONDA CIVIC TOURING,https://www.copart.com/lot/54013592/,2HGFC1F91GH631196,54013592,NV - LAS VEGAS,9/27/2022
2003 TOYOTA RAV4 ,https://www.copart.com/lot/54034002/,JTEHH20V330247953,54034002,OR - EUGENE,9/27/2022
2014 NISSAN ALTIMA 2.5,https://www.copart.com/lot/54128402/,1N4AL3AP1EC267412,54128402,CA - SACRAMENTO,9/27/2022
2006 HONDA CIVIC HYBRID,https://www.copart.com/lot/54159262/,JHMFA36246S007837,54159262,CA - SACRAMENTO,9/27/2022
2010 BMW 335 D,https://www.copart.com/lot/54159272/,WBAPN7C56AA778957,54159272,CA - SACRAMENTO,9/27/2022
2013 MAZDA 5 ,https://www.copart.com/lot/54162832/,JM1CW2BL4D0154554,54162832,CA - SACRAMENTO,9/27/2022
2012 TOYOTA CAMRY HYBRID,https://www.copart.com/lot/54247362/,4T1BD1FK8CU004625,54247362,OR - EUGENE,9/27/2022
2016 DODGE CHALLENGER SXT,https://www.copart.com/lot/54376862/,2C3CDZAG6GH184629,54376862,CA - SACRAMENTO,9/27/2022
2014 HYUNDAI SONATA GLS,https://www.copart.com/lot/54380852/,5NPEB4AC0EH856120,54380852,NV - LAS VEGAS,9/27/2022
2004 FORD F150 SUPERCREW,https://www.copart.com/lot/54386492/,1FTPW14564KD70369,54386492,NV - LAS VEGAS,9/27/2022
2016 TOYOTA RAV4 SE,https://www.copart.com/lot/54393352/,2T3NFREV7GW304364,54393352,CA - SAN JOSE,9/27/2022
2015 HONDA PILOT LX,https://www.copart.com/lot/54424712/,5FNYF3H21FB015206,54424712,CA - SAN DIEGO,9/27/2022
2015 SUBARU OUTBACK 2.5I PREMIUM,https://www.copart.com/lot/54426952/,4S4BSADCXF3246831,54426952,OR - EUGENE,9/27/2022
2015 VOLKSWAGEN GOLF R ,https://www.copart.com/lot/54440672/,WVWLF7AU7FW196093,54440672,CA - SAN JOSE,9/27/2022
1996 CADILLAC DEVILLE ,https://www.copart.com/lot/54450452/,1G6KD52Y6TU302163,54450452,NV - LAS VEGAS,9/27/2022
2015 FIAT 500 SPORT,https://www.copart.com/lot/54451912/,3C3CFFHH8FT503462,54451912,OR - EUGENE,9/27/2022
2016 DODGE CHARGER SXT,https://www.copart.com/lot/54497842/,2C3CDXHGXGH204746,54497842,CA - SAN JOSE,9/27/2022
2007 LEXUS ES 350,https://www.copart.com/lot/54551762/,JTHBJ46G072067065,54551762,CA - VAN NUYS,9/27/2022
2008 NISSAN ALTIMA 2.5,https://www.copart.com/lot/54556252/,1N4AL21E28N538043,54556252,CA - SAN JOSE,9/27/2022
2010 INFINITI G37 BASE,https://www.copart.com/lot/54588782/,JN1CV6AP8AM400365,54588782,NV - LAS VEGAS,9/27/2022
2016 LEXUS CT 200,https://www.copart.com/lot/54589732/,JTHKD5BH1G2277766,54589732,CA - RANCHO CUCAMONGA,9/27/2022
2014 MASERATI QUATTROPORTE S,https://www.copart.com/lot/54637112/,ZAM56RRA0E1095113,54637112,CA - SAN JOSE,9/27/2022
2010 CHEVROLET MALIBU 2LT,https://www.copart.com/lot/54653412/,1G1ZD5E77AF107360,54653412,NV - LAS VEGAS,9/27/2022
2010 NISSAN SENTRA 2.0,https://www.copart.com/lot/54701462/,3N1AB6AP3AL721692,54701462,CA - SAN JOSE,9/27/2022
2015 NISSAN PATHFINDER S,https://www.copart.com/lot/54723482/,5N1AR2MN4FC605279,54723482,CA - SAN JOSE,9/27/2022
2015 AUDI Q5 PREMIUM,https://www.copart.com/lot/54740082/,WA1CFAFP6FA022734,54740082,CA - RANCHO CUCAMONGA,9/27/2022
2016 FORD EDGE SE,https://www.copart.com/lot/54747382/,2FMPK3G96GBB31873,54747382,CA - SAN JOSE,9/27/2022
2014 TOYOTA PRIUS C ,https://www.copart.com/lot/54759662/,JTDKDTB3XE1574242,54759662,NV - LAS VEGAS,9/27/2022
2011 TOYOTA TUNDRA DOUBLE CAB SR5,https://www.copart.com/lot/54784792/,5TFUM5F1XBX026344,54784792,WA - GRAHAM,9/27/2022
2015 FORD EDGE TITANIUM,https://www.copart.com/lot/54792722/,2FMPK4K86FBB06457,54792722,WA - GRAHAM,9/27/2022
2014 NISSAN SENTRA S,https://www.copart.com/lot/54806702/,3N1AB7AP6EL658583,54806702,NV - LAS VEGAS,9/27/2022
2009 MERCEDES-BENZ SLK 300,https://www.copart.com/lot/54811172/,WDBWK54F09F206315,54811172,NV - LAS VEGAS,9/27/2022
2004 HONDA CIVIC LX,https://www.copart.com/lot/54812032/,2HGES15504H512497,54812032,CA - RANCHO CUCAMONGA,9/27/2022
